date,title,description,source
2014-05-08,Why I Didn't Feel Like A 'Real' Mother Until My Kids Hit Middle School,"Disclaimer: I think my children are the greatest two contributions I will ever make to this crazy world. But motherhood has not always been apple pie for me, because as a mother I felt responsible for making the pie, and I'm one of those women who would rather face a criminal on the streets than a stove ripe for action.",HuffPost
2014-04-30,Put Your Camera Down,"I took 13 photographs in less than a minute and a half. I sadly don't remember much of what happened, since I was too busy looking at my iPhone. The worth of a scene was how many people on the Internet (that I didn't know) 'liked' or shared my photo.",HuffPost
2014-04-29,The Nutrition and Cancer Myth?,"An article in the New York Times last Wednesday, titled ""An Apple a Day, and Other Myths,"" is perpetuating the misconception that diet does not affect cancer risk. This article calls potential connections between high-nutrient foods and cancer ""nutritional folklore,"" and does a great disservice to the American people, discouraging efforts toward improving one's health and quality of life.",HuffPost
2014-04-28,"A ""Moose"", An Apple Pie -- In The Namibian Desert",,HuffPost
2014-04-23,Personal Apple Pie Cups For When You Don't Want To Share,"Every spoonful is packed with the flavors of salty pecan, honey apple and sugary sweet whipped cream.",HuffPost
2014-04-17,8 Things Even New Yorkers Don't Know About New York City,"New York was the ""Big Orange"" before the ""Big Apple.""",HuffPost
2014-04-13,Amazing Desserts Around the World You've Never Heard Of,"Whether you're a food fanatic or just have a very sweet tooth, you probably enjoy a good dessert. We're all familiar with the delights of a baked apple pie, or even more international dishes like Italian tiramisu, or Asian green-tea ice cream.",HuffPost
2014-03-31,10 Marriage Vows You Couldn't Possibly Have Known to Make On Your Wedding Day,Let's be honest. Most of us are more likely to upgrade the operating system on our iPhone than to revise the vows that we made at our wedding.,HuffPost
2014-03-27,Succulent Chicken Normandy,"After reminiscing with my mom and sister about the Normandy Chicken recipe, I pieced together my own version. The basics included a whole chicken cut up, shallots, mushrooms and Calvados, a french apple brandy. I added apples with the mushrooms and some crème fraîche at the end to make a creamy sauce.",HuffPost
2014-03-22,"Revealed: Apple And Google's Wage-Fixing Cartel Involved Dozens More Companies, Over One Million Employees","Back in January, I wrote about “The Techtopus” — an illegal agreement between seven tech giants, including Apple, Google",HuffPost
2014-03-14,"Shear Madness TV Personality, Natalie Redding Models California Boho Fashion Exclusive","Boho chic Natalie wears white linen pants by James Perse, a white cotton shirt by Free People and she accessorizes with an apple floral print scarf.",HuffPost
2014-03-14,I Use My iPhone to Cope With the Stress of Parenting,"Sometimes, we don't know what to do as parents, and so we zone out as a defense mechanism. I'm surrounded by an incredibly uncomfortable feeling that I'm failing my child and hence, I look to this neutral device that is in the back pocket of my jeans chilling, waiting for me to click on it.",HuffPost
2014-03-11,Cherries: The Best Picks For Recipes,"Apple pie may have the stronghold on Americana, but it was the cherry that lured our first president to mischief. Sweet or",HuffPost
2014-03-10,A Wedding Theme Featuring Horses,Dogs and cats are not the only furbabies that capture the apple of their owner's eye.,HuffPost
2014-03-05,Your Kids' First Job: Rags to Riches,"How much of a factor should money be in your children's choice of a career? It's not the first thing they should be thinking about. Work is how they're going to spend a very large portion of the rest of their life. But, on the other hand, they want to be able to buy the occasional iPad.",HuffPost
2014-03-04,Water-To-Wine Machine Is Fact In Too Good To Be True (UPDATE),"It works with the help of iPhone apps and Bluetooth connections -- thank you, technology.",HuffPost
2014-03-01,Apple CEO To Climate Change Deniers: Take Your Money Out Of Our Stock,"Apple CEO Tim Cook has not been known for taking a strong stand on, well, just about anything. Caution has been the watchword",HuffPost
2014-02-22,Apple Security Flaw Could Allow Hackers To Intercept Emails,"Apple released software patches and an update for the current version of iOS for iPhone 4 and later, 5th-generation iPod",HuffPost
2014-02-22,On the Timing of iOS's SSL Vulnerability and Apple's ‘Addition' to the NSA's PRISM Program,"Sure would be interesting to know who added that spurious line of code to the file. Conspiratorially, one could suppose the",HuffPost
2014-02-19,Why You Should Never Peel An Apple,"But a picky eater or two have certainly been known to require a little more fussing before the first bite of an apple, namely",HuffPost
2014-02-18,Parenting: Let's Hear it for Experience,"In the past, new parents tended to rely on parents and grandparents to help steer them on their way. Now, as life hurtles forward, parents often seem to think that no one who was around before the iPad era can have a clue about the amazing, breath-taking challenge that is parenting.",HuffPost
2014-02-17,Tesla CEO Elon Musk Met With Apple Executives: Report,"“While a megadeal has yet to emerge (for all of its cash, Apple still plays hardball on valuation), such a high-level meeting",HuffPost
2014-02-13,Should You File Your Own Taxes? Or Should You Hire a CPA?,"Lots of people honor traditions. Some people eat turkey on Thanksgiving. Some people bake an apple pie on Independence Day. Me? I abide by a longstanding tradition, as well: I yank my hair out every April, when I attempt to file my own taxes.",HuffPost
2014-01-30,"Alice Park, Fashion Designer, Tells Us The Benefits Of Apple Cider Vinegar","When you're a fashion designer at Madewell, it's pretty much a given that you're cool. And that proved to be the case when",HuffPost
2014-01-26,Google Isn't Going To Sue Samsung Like Apple,"The deal covers patents currently owned by the companies, as well as any filed in the next 10 years, the companies said in",HuffPost
2014-01-24,"So She Says, 'OMG, My Life Is Falling Apart!'","We can get caught up in the ""why upset the apple cart"" type of thought patterns and convince ourselves that it's okay to stay within the limitations of our current experience of ""success."" Playing it safe has its downside; it keeps us smaller than we are meant to be.",HuffPost
2014-01-20,"Medical Tech, 'iPhone 6' And More In This Week's Apple Rumors","In July, a 9to5 Mac report said that in the coming years, Apple may work to integrate Touch ID fingerprint technology into",HuffPost
2014-01-17,Apple Bails Out Thieving Little Kids,"Kids under age 5 or 6 might not have understood the ethics or the mechanics of this game, but what the heck are they doing shopping online without parents looking on? Kids age 7 or older, having reached the ""age of reason,"" know exactly what's going on here. Ignorance is no defense.",HuffPost
2014-01-16,4 Ways to Curb Kids' In-App Purchases,"It's not hard to prevent your kids from racking up big bills with in-app purchases on an iPhone, iPod Touch, or iPad. Here are some pointers.",HuffPost
2014-01-16,How To Create An Apple Pie Cone,"I have sort of a weird obsession with trying to recreate foods in cone form. So far I've created Sweet and Sour Chicken in a Wonton Cone, a Chocolate Chip Cookie Cone, Cobb Salad in a Crouton Cone and a Chicken and Waffle Cone among others.",HuffPost
2014-01-15,In Defense of My iPhone,"The whole smartphone thing has just become the new arsenal in the mom-shaming game, and it's got to stop, especially when it is paired with those anxiety-inducing phrases like ""This time will pass by so fast"" and ""Play time at the park will be over before you know it.""",HuffPost
2014-01-15,"Cooking Off the Cuff: For a Memorable Tarte Tatin, Get the Caramel Spirit","It's apple-y and buttery, with alluring vanilla and brandy aromas if you've added those ingredients.",HuffPost
2014-01-15,Meet The Women Changing Everything You Thought You Knew About Luxury Shopping,"A 24-karat gold statement necklace, a sleek ceramic iPhone amplifier that's more objet d'art than tech gadget and rich, creamy",HuffPost
2014-01-13,How I Lost My Wife to An iPad -- And How I Plan to Get Her Back,"One day I've surprised my wife with a somewhat luxurious present, and the next day she's practically sleeping with the little man.",HuffPost
2014-01-12,Could GMO Apples Taint The Fruit's Good Reputation?,"When the inside of an apple is exposed to oxygen, it begins to brown quickly, making it unappealing to many apple eaters",HuffPost
2014-01-08,The Beauty in NOT Keeping Up With the Joneses: Why Saying 'No' to Our Kids May Be the Best Gift We Can Give,"Lately, I have been under fierce pressure from my daughter to keep up with her Joneses. Her keeping up, however, involves my wallet, and at the moment, something called an iPhone 5C.",HuffPost
2014-01-04,Rumor Has It That 2014 Will Finally Be The Year Of The 'iWatch',"Apple Glass ... iOS 7.1 Coming in March It's time for another installment of ""This Week In Apple Rumors,"" where we bring",HuffPost
2014-01-02,12 Photos That Prove New York City Is Best Viewed From Above,"In short, we love New York from way, way above the city to way, way down on the street. Here's to you, Big Apple. ...or how",HuffPost
2013-12-29,Here Are The Best And Worst Magazine Cover Stars Of 2013,"As we make room on our iPad minis for the January 2014 issues of our fave fashion mags, AdWeek has grabbed our attention",HuffPost
